OrderID,Date,Time,Dish,Category,Quantity,Price,Total,PaymentType,City,Rating
320,2020-02-21,12:08:00,Burger,Fast Food,2,350,700,Card,Cuttack,4
321,2024-12-10,17:17:00,Icecream,Dessert,3,70,210,Online,Bhubaneswar,4
322,2022-01-29,13:49:00,Coke,Beverage,4,50,200,Cash,Bhubaneswar,2
323,2023-02-10,22:04:00,Icecream,Dessert,5,70,350,Card,Cuttack,3
324,2023-01-06,15:23:00,Icecream,Dessert,5,70,350,Online,Bhubaneswar,2
325,2023-08-25,17:16:00,Sandwich,Fast Food,4,150,600,Card,Cuttack,2
326,2023-06-25,21:26:00,Fries,Fast Food,1,80,80,Online,Berhampur,4
327,2021-07-01,19:56:00,Pasta,Italian,3,250,750,Cash,Cuttack,2
328,2023-10-05,21:28:00,Burger,Fast Food,2,350,700,Card,Berhampur,4
329,2021-03-29,13:19:00,Burger,Fast Food,5,350,1750,Card,Bhubaneswar,1
330,2021-08-24,12:38:00,Salad,Healthy,5,100,500,Online,Berhampur,3
331,2023-11-07,16:49:00,Burger,Fast Food,2,350,700,Card,Bhubaneswar,1
332,2023-09-06,15:29:00,Pizza,Fast Food,3,120,360,Online,Cuttack,5
333,2024-02-26,12:47:00,Burger,Fast Food,1,350,350,Cash,Cuttack,1
334,2023-01-05,13:34:00,Pasta,Italian,3,250,750,Card,Berhampur,5
335,2020-09-29,16:41:00,Burger,Fast Food,3,350,1050,Cash,Bhubaneswar,2
336,2024-06-14,22:11:00,Fries,Fast Food,3,80,240,Card,Berhampur,5
337,2022-06-27,11:21:00,Pizza,Fast Food,4,120,480,Cash,Cuttack,5
338,2020-06-01,19:05:00,Pasta,Italian,2,250,500,Card,Bhubaneswar,5
339,2021-02-16,11:36:00,Coke,Beverage,3,50,150,Card,Berhampur,1
340,2024-01-18,22:00:00,Salad,Healthy,3,100,300,Cash,Cuttack,2
341,2021-02-02,17:15:00,Fries,Fast Food,1,80,80,Card,Bhubaneswar,2
342,2024-10-29,12:49:00,Coke,Beverage,3,50,150,Card,Bhubaneswar,5
343,2024-07-18,20:05:00,Burger,Fast Food,4,350,1400,Card,Berhampur,4
344,2020-06-15,13:06:00,Burger,Fast Food,1,350,350,Card,Cuttack,5
345,2021-02-22,17:25:00,Burger,Fast Food,3,350,1050,Online,Cuttack,2
346,2020-04-19,18:52:00,Pizza,Fast Food,3,120,360,Online,Cuttack,1
347,2024-01-29,12:16:00,Salad,Healthy,2,100,200,Cash,Bhubaneswar,2
348,2021-08-29,20:34:00,Coke,Beverage,1,50,50,Online,Bhubaneswar,1
349,2022-08-21,20:41:00,Fries,Fast Food,4,80,320,Card,Berhampur,5
350,2022-07-02,12:50:00,Burger,Fast Food,1,350,350,Cash,Bhubaneswar,5
351,2022-11-03,18:41:00,Coke,Beverage,4,50,200,Cash,Berhampur,1
352,2022-05-09,19:43:00,Pasta,Italian,2,250,500,Cash,Cuttack,4
353,2020-12-25,21:13:00,Fries,Fast Food,3,80,240,Cash,Cuttack,5
354,2020-10-07,10:28:00,Burger,Fast Food,2,350,700,Card,Berhampur,4
355,2020-06-21,22:21:00,Pasta,Italian,1,250,250,Cash,Berhampur,1
356,2020-06-14,20:09:00,Coke,Beverage,5,50,250,Cash,Berhampur,5
357,2023-05-02,15:48:00,Sandwich,Fast Food,5,150,750,Online,Cuttack,5
358,2022-11-14,10:30:00,Pizza,Fast Food,4,120,480,Card,Bhubaneswar,4
359,2024-07-21,14:26:00,Pasta,Italian,4,250,1000,Card,Bhubaneswar,1
360,2021-04-04,17:35:00,Salad,Healthy,5,100,500,Online,Cuttack,2
361,2023-11-20,21:09:00,Sandwich,Fast Food,1,150,150,Card,Bhubaneswar,1
362,2022-05-02,11:38:00,Salad,Healthy,5,100,500,Online,Bhubaneswar,1
363,2020-07-02,19:12:00,Fries,Fast Food,3,80,240,Card,Cuttack,3
364,2021-05-12,11:41:00,Pasta,Italian,3,250,750,Online,Cuttack,3
365,2020-05-04,20:11:00,Burger,Fast Food,4,350,1400,Card,Bhubaneswar,2
366,2023-07-19,11:29:00,Burger,Fast Food,4,350,1400,Online,Cuttack,3
367,2020-02-07,21:48:00,Burger,Fast Food,1,350,350,Online,Berhampur,3
368,2020-02-04,10:03:00,Pasta,Italian,2,250,500,Cash,Cuttack,3
369,2021-11-21,10:59:00,Sandwich,Fast Food,2,150,300,Cash,Berhampur,2
370,2022-02-21,18:14:00,Coke,Beverage,3,50,150,Online,Cuttack,1
371,2023-01-02,18:09:00,Coke,Beverage,4,50,200,Cash,Berhampur,1
372,2022-04-14,14:21:00,Burger,Fast Food,4,350,1400,Online,Berhampur,1
373,2024-12-11,20:15:00,Pizza,Fast Food,2,120,240,Card,Cuttack,5
374,2023-12-29,16:07:00,Fries,Fast Food,1,80,80,Online,Bhubaneswar,2
375,2020-09-23,10:08:00,Salad,Healthy,3,100,300,Cash,Bhubaneswar,4
376,2022-01-22,20:07:00,Fries,Fast Food,1,80,80,Card,Bhubaneswar,2
377,2022-12-29,10:15:00,Burger,Fast Food,2,350,700,Online,Bhubaneswar,5
378,2020-12-17,14:43:00,Pasta,Italian,5,250,1250,Online,Berhampur,4
379,2020-05-19,17:22:00,Icecream,Dessert,1,70,70,Online,Cuttack,1
380,2022-05-22,12:00:00,Pizza,Fast Food,1,120,120,Cash,Cuttack,2
381,2021-08-11,10:54:00,Coke,Beverage,2,50,100,Online,Bhubaneswar,1
382,2024-05-18,13:16:00,Icecream,Dessert,3,70,210,Online,Cuttack,1
383,2020-01-17,19:19:00,Icecream,Dessert,3,70,210,Cash,Berhampur,4
384,2022-10-26,22:39:00,Pasta,Italian,3,250,750,Card,Berhampur,1
385,2021-08-08,17:36:00,Burger,Fast Food,5,350,1750,Cash,Cuttack,4
386,2023-04-08,11:56:00,Fries,Fast Food,3,80,240,Online,Berhampur,1
387,2021-04-05,14:27:00,Sandwich,Fast Food,5,150,750,Card,Cuttack,1
388,2023-12-16,14:03:00,Sandwich,Fast Food,3,150,450,Cash,Berhampur,4
389,2024-09-12,13:43:00,Salad,Healthy,3,100,300,Cash,Berhampur,1
390,2024-02-02,15:20:00,Burger,Fast Food,3,350,1050,Cash,Cuttack,4
391,2022-01-04,15:01:00,Burger,Fast Food,1,350,350,Card,Berhampur,5
392,2024-02-29,22:00:00,Fries,Fast Food,3,80,240,Card,Bhubaneswar,5
393,2023-08-02,20:09:00,Coke,Beverage,5,50,250,Online,Bhubaneswar,3
394,2022-08-26,12:11:00,Icecream,Dessert,5,70,350,Card,Cuttack,2
395,2021-06-02,15:24:00,Fries,Fast Food,2,80,160,Online,Cuttack,2
396,2023-03-12,18:47:00,Icecream,Dessert,3,70,210,Cash,Berhampur,2
397,2024-09-05,16:50:00,Pasta,Italian,4,250,1000,Online,Bhubaneswar,4
398,2022-11-26,20:37:00,Fries,Fast Food,4,80,320,Card,Berhampur,2
399,2023-12-12,19:05:00,Fries,Fast Food,1,80,80,Card,Cuttack,2
400,2023-09-16,10:48:00,Coke,Beverage,5,50,250,Card,Bhubaneswar,4
401,2020-02-26,12:49:00,Burger,Fast Food,5,350,1750,Cash,Cuttack,5
402,2022-10-04,12:35:00,Pasta,Italian,3,250,750,Online,Cuttack,2
403,2023-08-01,13:25:00,Fries,Fast Food,4,80,320,Cash,Berhampur,2
404,2022-11-24,14:16:00,Pizza,Fast Food,2,120,240,Online,Bhubaneswar,4
405,2021-03-21,21:59:00,Fries,Fast Food,1,80,80,Card,Berhampur,1
406,2021-09-17,17:56:00,Pasta,Italian,5,250,1250,Card,Berhampur,3
407,2020-01-02,19:36:00,Sandwich,Fast Food,5,150,750,Online,Cuttack,4
408,2021-03-23,18:40:00,Salad,Healthy,5,100,500,Online,Cuttack,3
409,2020-10-24,13:35:00,Fries,Fast Food,5,80,400,Card,Bhubaneswar,1
410,2022-07-07,16:09:00,Sandwich,Fast Food,4,150,600,Card,Berhampur,4
411,2021-05-17,17:49:00,Pizza,Fast Food,3,120,360,Online,Berhampur,2
412,2023-05-12,22:19:00,Burger,Fast Food,1,350,350,Online,Berhampur,2
413,2021-04-17,20:52:00,Icecream,Dessert,3,70,210,Cash,Berhampur,4
414,2022-03-14,11:55:00,Sandwich,Fast Food,5,150,750,Online,Bhubaneswar,4
415,2022-02-24,15:52:00,Pizza,Fast Food,2,120,240,Online,Bhubaneswar,3
416,2021-05-24,16:36:00,Salad,Healthy,1,100,100,Online,Berhampur,2
417,2021-04-24,11:41:00,Burger,Fast Food,4,350,1400,Cash,Bhubaneswar,1
418,2023-08-06,21:48:00,Pasta,Italian,5,250,1250,Card,Berhampur,5
419,2024-06-12,18:28:00,Burger,Fast Food,1,350,350,Card,Berhampur,2
420,2021-10-12,22:43:00,Sandwich,Fast Food,4,150,600,Online,Bhubaneswar,5
421,2022-01-21,16:45:00,Salad,Healthy,1,100,100,Cash,Berhampur,2
422,2021-04-20,19:51:00,Sandwich,Fast Food,1,150,150,Online,Bhubaneswar,5
423,2022-01-25,17:04:00,Burger,Fast Food,1,350,350,Cash,Bhubaneswar,3
424,2024-04-10,13:47:00,Sandwich,Fast Food,1,150,150,Cash,Cuttack,3
425,2024-07-17,14:27:00,Salad,Healthy,4,100,400,Card,Cuttack,1
426,2024-08-20,11:51:00,Coke,Beverage,1,50,50,Online,Bhubaneswar,5
427,2020-01-25,21:47:00,Fries,Fast Food,2,80,160,Online,Bhubaneswar,1
428,2021-01-19,13:11:00,Coke,Beverage,1,50,50,Online,Berhampur,5
429,2021-05-29,13:37:00,Salad,Healthy,5,100,500,Cash,Bhubaneswar,3
430,2021-05-24,12:02:00,Pizza,Fast Food,2,120,240,Online,Berhampur,1
431,2023-12-01,14:17:00,Pizza,Fast Food,5,120,600,Online,Cuttack,1
432,2020-09-17,16:00:00,Icecream,Dessert,4,70,280,Card,Cuttack,5
433,2024-05-21,20:39:00,Burger,Fast Food,1,350,350,Card,Berhampur,3
434,2024-08-27,17:23:00,Salad,Healthy,2,100,200,Cash,Berhampur,4
435,2023-08-24,14:08:00,Icecream,Dessert,4,70,280,Cash,Bhubaneswar,5
436,2024-08-28,12:02:00,Pizza,Fast Food,2,120,240,Cash,Bhubaneswar,4
437,2024-07-11,17:19:00,Fries,Fast Food,2,80,160,Online,Bhubaneswar,4
438,2022-04-10,22:12:00,Fries,Fast Food,1,80,80,Online,Bhubaneswar,1
439,2024-09-29,22:16:00,Icecream,Dessert,3,70,210,Online,Bhubaneswar,4
440,2020-03-22,19:21:00,Pizza,Fast Food,3,120,360,Online,Bhubaneswar,2
441,2024-07-21,22:05:00,Fries,Fast Food,4,80,320,Card,Cuttack,4
442,2023-07-15,15:33:00,Coke,Beverage,4,50,200,Card,Cuttack,5
443,2023-07-21,19:53:00,Sandwich,Fast Food,4,150,600,Online,Cuttack,2
444,2021-04-07,12:07:00,Icecream,Dessert,4,70,280,Card,Cuttack,1
445,2024-01-24,12:24:00,Coke,Beverage,5,50,250,Online,Berhampur,4
446,2021-02-07,15:53:00,Fries,Fast Food,1,80,80,Cash,Berhampur,1
447,2020-02-22,13:10:00,Pizza,Fast Food,1,120,120,Online,Cuttack,4
448,2024-05-02,14:01:00,Pizza,Fast Food,4,120,480,Cash,Cuttack,2
449,2021-12-20,15:41:00,Pizza,Fast Food,2,120,240,Card,Bhubaneswar,4
450,2022-08-20,13:29:00,Sandwich,Fast Food,3,150,450,Card,Berhampur,2
451,2024-01-06,15:30:00,Pizza,Fast Food,4,120,480,Card,Bhubaneswar,2
452,2022-01-22,11:30:00,Pizza,Fast Food,5,120,600,Cash,Cuttack,1
453,2023-03-12,21:57:00,Sandwich,Fast Food,4,150,600,Cash,Bhubaneswar,2
454,2022-02-03,15:30:00,Icecream,Dessert,3,70,210,Card,Bhubaneswar,1
455,2024-04-12,18:39:00,Burger,Fast Food,3,350,1050,Online,Berhampur,1
456,2023-04-13,20:15:00,Fries,Fast Food,5,80,400,Online,Berhampur,2
457,2023-02-24,13:56:00,Icecream,Dessert,2,70,140,Cash,Berhampur,3
458,2020-02-12,13:53:00,Sandwich,Fast Food,3,150,450,Online,Bhubaneswar,5
459,2023-07-24,13:17:00,Sandwich,Fast Food,2,150,300,Online,Berhampur,1
460,2022-12-25,18:56:00,Salad,Healthy,5,100,500,Cash,Cuttack,5
461,2020-07-20,14:13:00,Salad,Healthy,1,100,100,Online,Cuttack,5
462,2024-12-25,17:50:00,Salad,Healthy,1,100,100,Online,Berhampur,2
463,2023-01-24,18:06:00,Pizza,Fast Food,2,120,240,Cash,Cuttack,3
464,2023-07-16,22:06:00,Fries,Fast Food,2,80,160,Cash,Berhampur,4
465,2024-04-21,12:33:00,Salad,Healthy,5,100,500,Online,Cuttack,2
466,2023-09-14,19:55:00,Sandwich,Fast Food,2,150,300,Online,Berhampur,1
467,2020-01-16,13:03:00,Pasta,Italian,5,250,1250,Cash,Cuttack,5
468,2021-08-03,18:38:00,Pasta,Italian,4,250,1000,Cash,Bhubaneswar,3
469,2023-05-07,12:12:00,Burger,Fast Food,1,350,350,Cash,Bhubaneswar,5
470,2024-08-03,16:46:00,Icecream,Dessert,1,70,70,Cash,Cuttack,4
471,2021-10-12,13:27:00,Icecream,Dessert,3,70,210,Online,Bhubaneswar,1
472,2023-01-17,19:40:00,Icecream,Dessert,5,70,350,Card,Bhubaneswar,2
473,2020-10-14,21:54:00,Salad,Healthy,1,100,100,Card,Berhampur,5
474,2021-11-30,19:10:00,Burger,Fast Food,1,350,350,Online,Bhubaneswar,3
475,2021-11-07,10:02:00,Fries,Fast Food,3,80,240,Online,Cuttack,3
476,2024-07-17,11:41:00,Salad,Healthy,5,100,500,Online,Cuttack,2
477,2024-12-12,20:44:00,Burger,Fast Food,2,350,700,Online,Berhampur,3
478,2022-07-30,14:08:00,Coke,Beverage,3,50,150,Card,Berhampur,2
479,2023-04-25,20:42:00,Icecream,Dessert,4,70,280,Online,Cuttack,4
480,2020-10-10,14:24:00,Coke,Beverage,5,50,250,Online,Bhubaneswar,4
481,2021-06-30,15:35:00,Pasta,Italian,3,250,750,Online,Cuttack,5
482,2021-09-15,18:29:00,Fries,Fast Food,5,80,400,Card,Cuttack,2
483,2024-11-03,15:56:00,Pizza,Fast Food,5,120,600,Cash,Bhubaneswar,4
484,2021-03-20,13:16:00,Sandwich,Fast Food,2,150,300,Cash,Cuttack,1
485,2020-01-02,13:53:00,Sandwich,Fast Food,4,150,600,Card,Cuttack,3
486,2024-08-04,16:11:00,Icecream,Dessert,1,70,70,Card,Berhampur,1
487,2022-09-08,10:17:00,Salad,Healthy,2,100,200,Card,Cuttack,1
488,2021-09-23,15:32:00,Pasta,Italian,2,250,500,Online,Berhampur,2
489,2023-06-11,20:51:00,Burger,Fast Food,5,350,1750,Cash,Bhubaneswar,3
490,2023-06-21,11:41:00,Burger,Fast Food,4,350,1400,Cash,Bhubaneswar,5
491,2023-03-22,14:57:00,Icecream,Dessert,4,70,280,Card,Berhampur,1
492,2022-09-10,19:55:00,Sandwich,Fast Food,2,150,300,Card,Berhampur,1
493,2020-07-09,19:51:00,Pizza,Fast Food,5,120,600,Card,Berhampur,3
494,2024-12-22,17:54:00,Icecream,Dessert,2,70,140,Cash,Berhampur,1
495,2023-03-19,13:43:00,Coke,Beverage,1,50,50,Cash,Bhubaneswar,4
496,2021-12-10,20:38:00,Pasta,Italian,5,250,1250,Card,Cuttack,5
497,2021-05-27,20:41:00,Fries,Fast Food,2,80,160,Online,Bhubaneswar,2
498,2022-03-16,21:32:00,Burger,Fast Food,5,350,1750,Cash,Berhampur,4
499,2021-09-23,11:59:00,Burger,Fast Food,4,350,1400,Online,Bhubaneswar,2
500,2020-11-28,13:42:00,Sandwich,Fast Food,4,150,600,Cash,Bhubaneswar,2
501,2021-01-21,20:39:00,Burger,Fast Food,2,350,700,Cash,Cuttack,4
502,2023-01-24,21:24:00,Burger,Fast Food,4,350,1400,Online,Berhampur,1
503,2020-01-14,16:25:00,Burger,Fast Food,1,350,350,Cash,Bhubaneswar,4
504,2022-10-31,19:05:00,Pizza,Fast Food,1,120,120,Cash,Cuttack,3
505,2022-03-26,20:18:00,Coke,Beverage,3,50,150,Cash,Berhampur,2
506,2021-03-14,20:14:00,Salad,Healthy,4,100,400,Cash,Bhubaneswar,4
507,2024-12-29,16:38:00,Fries,Fast Food,2,80,160,Card,Cuttack,4
508,2024-12-15,10:21:00,Burger,Fast Food,2,350,700,Cash,Berhampur,2
509,2020-08-14,12:23:00,Coke,Beverage,3,50,150,Cash,Cuttack,3
510,2020-04-15,13:50:00,Burger,Fast Food,3,350,1050,Online,Bhubaneswar,3
511,2024-01-22,21:33:00,Pasta,Italian,2,250,500,Online,Bhubaneswar,5
512,2020-01-02,15:54:00,Fries,Fast Food,3,80,240,Online,Bhubaneswar,1
513,2024-03-12,17:42:00,Burger,Fast Food,3,350,1050,Card,Cuttack,4
514,2020-02-18,22:12:00,Burger,Fast Food,4,350,1400,Card,Bhubaneswar,4
515,2021-02-09,12:17:00,Icecream,Dessert,5,70,350,Card,Bhubaneswar,3
516,2024-01-09,10:17:00,Coke,Beverage,4,50,200,Online,Berhampur,3
517,2020-11-06,16:07:00,Icecream,Dessert,1,70,70,Online,Berhampur,3
518,2024-03-06,18:16:00,Fries,Fast Food,4,80,320,Card,Bhubaneswar,2
519,2023-04-04,13:11:00,Pizza,Fast Food,2,120,240,Cash,Berhampur,3
520,2020-02-09,13:43:00,Sandwich,Fast Food,5,150,750,Online,Cuttack,3
521,2022-12-23,22:47:00,Salad,Healthy,4,100,400,Online,Cuttack,5
522,2021-12-24,19:27:00,Pasta,Italian,4,250,1000,Cash,Berhampur,1
523,2021-04-13,12:47:00,Pasta,Italian,3,250,750,Cash,Bhubaneswar,1
524,2023-09-02,21:26:00,Sandwich,Fast Food,2,150,300,Card,Bhubaneswar,1
525,2022-11-19,11:19:00,Fries,Fast Food,4,80,320,Online,Cuttack,5
526,2021-03-11,18:53:00,Pizza,Fast Food,3,120,360,Card,Cuttack,4
527,2024-10-14,10:05:00,Pizza,Fast Food,2,120,240,Online,Bhubaneswar,3
528,2020-10-03,13:29:00,Salad,Healthy,1,100,100,Online,Berhampur,1
529,2023-09-10,21:51:00,Sandwich,Fast Food,1,150,150,Cash,Cuttack,1
530,2022-01-05,15:13:00,Fries,Fast Food,4,80,320,Cash,Bhubaneswar,3
531,2021-11-27,15:44:00,Pasta,Italian,1,250,250,Online,Cuttack,1
532,2020-09-07,18:14:00,Salad,Healthy,1,100,100,Cash,Berhampur,3
533,2020-04-14,20:12:00,Sandwich,Fast Food,1,150,150,Online,Cuttack,4
534,2023-06-19,19:06:00,Sandwich,Fast Food,2,150,300,Online,Cuttack,4
535,2024-12-29,14:12:00,Burger,Fast Food,3,350,1050,Cash,Berhampur,5
536,2024-12-05,15:38:00,Pizza,Fast Food,4,120,480,Online,Bhubaneswar,4
537,2023-06-07,10:20:00,Pasta,Italian,2,250,500,Card,Cuttack,3
538,2020-10-14,11:10:00,Pizza,Fast Food,5,120,600,Online,Bhubaneswar,5
539,2023-03-08,10:15:00,Icecream,Dessert,5,70,350,Online,Cuttack,2
540,2021-11-23,13:04:00,Coke,Beverage,3,50,150,Online,Cuttack,3
541,2022-12-18,11:04:00,Pizza,Fast Food,1,120,120,Cash,Berhampur,5
542,2024-03-19,16:43:00,Pasta,Italian,3,250,750,Cash,Bhubaneswar,3
543,2024-06-01,10:08:00,Coke,Beverage,1,50,50,Cash,Berhampur,5
544,2024-05-02,18:28:00,Sandwich,Fast Food,4,150,600,Card,Cuttack,5
545,2021-03-24,18:02:00,Coke,Beverage,4,50,200,Online,Cuttack,4
546,2023-04-01,10:08:00,Sandwich,Fast Food,2,150,300,Cash,Berhampur,3
547,2024-08-27,17:37:00,Salad,Healthy,1,100,100,Online,Bhubaneswar,1
548,2024-03-12,10:54:00,Icecream,Dessert,1,70,70,Card,Cuttack,1
549,2022-11-07,11:32:00,Burger,Fast Food,3,350,1050,Cash,Berhampur,5
550,2024-08-26,17:27:00,Sandwich,Fast Food,3,150,450,Card,Bhubaneswar,2
551,2023-08-05,16:12:00,Pizza,Fast Food,2,120,240,Online,Berhampur,2
552,2021-06-14,18:57:00,Salad,Healthy,1,100,100,Cash,Berhampur,5
553,2023-10-08,22:27:00,Pasta,Italian,3,250,750,Card,Cuttack,2
554,2022-06-21,14:12:00,Burger,Fast Food,2,350,700,Card,Berhampur,3
555,2022-11-15,14:58:00,Sandwich,Fast Food,3,150,450,Cash,Bhubaneswar,1
556,2022-04-05,14:55:00,Pasta,Italian,2,250,500,Online,Cuttack,3
557,2021-09-01,11:20:00,Icecream,Dessert,3,70,210,Online,Bhubaneswar,1
558,2022-08-02,11:31:00,Burger,Fast Food,2,350,700,Cash,Bhubaneswar,1
559,2024-05-22,22:45:00,Pizza,Fast Food,1,120,120,Card,Cuttack,2
560,2023-03-26,15:56:00,Burger,Fast Food,2,350,700,Online,Berhampur,5
561,2022-05-09,10:30:00,Fries,Fast Food,3,80,240,Card,Berhampur,3
562,2022-01-28,14:32:00,Sandwich,Fast Food,1,150,150,Online,Bhubaneswar,5
563,2024-04-12,11:23:00,Coke,Beverage,4,50,200,Cash,Bhubaneswar,1
564,2020-09-11,14:56:00,Coke,Beverage,4,50,200,Card,Bhubaneswar,1
565,2021-06-18,11:31:00,Burger,Fast Food,5,350,1750,Cash,Cuttack,5
566,2024-01-14,18:06:00,Fries,Fast Food,2,80,160,Online,Cuttack,4
567,2022-03-29,12:39:00,Fries,Fast Food,3,80,240,Online,Cuttack,1
568,2022-09-07,17:43:00,Fries,Fast Food,1,80,80,Card,Cuttack,1
569,2024-09-15,15:21:00,Fries,Fast Food,1,80,80,Cash,Cuttack,3
570,2023-11-17,16:52:00,Icecream,Dessert,2,70,140,Online,Bhubaneswar,2
571,2022-02-19,12:16:00,Icecream,Dessert,4,70,280,Online,Bhubaneswar,5
572,2021-07-02,15:52:00,Salad,Healthy,1,100,100,Online,Berhampur,5
573,2022-12-06,14:57:00,Pasta,Italian,1,250,250,Cash,Berhampur,2
574,2021-11-27,18:33:00,Sandwich,Fast Food,3,150,450,Online,Berhampur,2
575,2020-09-27,10:59:00,Icecream,Dessert,4,70,280,Card,Berhampur,5
576,2022-03-21,21:14:00,Pizza,Fast Food,5,120,600,Cash,Berhampur,3
577,2024-04-16,11:21:00,Salad,Healthy,1,100,100,Online,Bhubaneswar,1
578,2020-12-07,11:50:00,Icecream,Dessert,3,70,210,Online,Berhampur,1
579,2024-07-19,21:40:00,Sandwich,Fast Food,1,150,150,Cash,Berhampur,5
580,2022-09-01,16:29:00,Pasta,Italian,3,250,750,Online,Bhubaneswar,5
581,2021-05-23,22:52:00,Icecream,Dessert,4,70,280,Online,Cuttack,5
582,2020-09-15,18:07:00,Pasta,Italian,3,250,750,Cash,Bhubaneswar,1
583,2023-03-02,12:46:00,Burger,Fast Food,3,350,1050,Online,Bhubaneswar,4
584,2020-04-27,14:27:00,Pasta,Italian,3,250,750,Card,Cuttack,1
585,2023-08-29,13:14:00,Fries,Fast Food,4,80,320,Cash,Bhubaneswar,4
586,2024-05-30,22:10:00,Pasta,Italian,3,250,750,Cash,Cuttack,4
587,2022-04-18,17:15:00,Fries,Fast Food,2,80,160,Online,Berhampur,1
588,2023-07-25,19:58:00,Pasta,Italian,4,250,1000,Online,Cuttack,3
589,2024-10-28,20:58:00,Salad,Healthy,3,100,300,Online,Berhampur,4
590,2021-07-27,17:38:00,Coke,Beverage,3,50,150,Card,Berhampur,4
591,2024-10-20,20:01:00,Burger,Fast Food,4,350,1400,Cash,Berhampur,4
592,2020-09-22,14:42:00,Icecream,Dessert,5,70,350,Cash,Bhubaneswar,4
593,2022-12-27,17:25:00,Burger,Fast Food,2,350,700,Card,Cuttack,2
594,2024-08-12,15:46:00,Salad,Healthy,2,100,200,Online,Berhampur,1
595,2022-12-02,19:31:00,Sandwich,Fast Food,2,150,300,Cash,Cuttack,5
596,2024-09-22,22:26:00,Sandwich,Fast Food,4,150,600,Card,Berhampur,2
597,2021-04-03,19:08:00,Salad,Healthy,5,100,500,Online,Berhampur,1
598,2021-09-15,19:21:00,Fries,Fast Food,5,80,400,Online,Bhubaneswar,2
599,2021-08-26,20:47:00,Fries,Fast Food,3,80,240,Cash,Bhubaneswar,4
600,2021-01-15,21:38:00,Icecream,Dessert,4,70,280,Cash,Bhubaneswar,1
601,2024-05-19,18:43:00,Sandwich,Fast Food,1,150,150,Online,Bhubaneswar,4
602,2021-02-11,20:55:00,Fries,Fast Food,2,80,160,Card,Cuttack,5
603,2022-06-12,16:55:00,Burger,Fast Food,3,350,1050,Cash,Bhubaneswar,4
604,2022-09-12,12:14:00,Icecream,Dessert,5,70,350,Cash,Cuttack,2
605,2022-03-24,14:29:00,Coke,Beverage,5,50,250,Card,Berhampur,1
606,2024-07-11,22:36:00,Sandwich,Fast Food,2,150,300,Cash,Bhubaneswar,3
607,2023-02-09,17:34:00,Burger,Fast Food,5,350,1750,Card,Berhampur,2
608,2023-08-22,13:46:00,Pizza,Fast Food,4,120,480,Online,Bhubaneswar,5
609,2024-05-13,12:17:00,Pasta,Italian,3,250,750,Online,Bhubaneswar,1
610,2024-09-22,13:43:00,Fries,Fast Food,4,80,320,Card,Bhubaneswar,3
611,2024-07-04,14:18:00,Sandwich,Fast Food,1,150,150,Card,Berhampur,1
612,2023-06-18,18:13:00,Salad,Healthy,3,100,300,Cash,Bhubaneswar,1
613,2024-03-04,16:13:00,Burger,Fast Food,2,350,700,Online,Berhampur,2
614,2022-01-22,16:18:00,Pizza,Fast Food,5,120,600,Online,Berhampur,4
615,2024-03-26,13:34:00,Pizza,Fast Food,3,120,360,Online,Bhubaneswar,3
616,2022-02-23,13:52:00,Burger,Fast Food,3,350,1050,Online,Cuttack,3
617,2021-09-01,16:22:00,Pizza,Fast Food,4,120,480,Online,Cuttack,1
618,2023-07-06,19:32:00,Coke,Beverage,2,50,100,Card,Cuttack,4
619,2021-11-07,18:12:00,Fries,Fast Food,4,80,320,Cash,Bhubaneswar,1
620,2023-07-26,11:31:00,Burger,Fast Food,3,350,1050,Online,Bhubaneswar,1
621,2024-11-18,22:13:00,Pizza,Fast Food,5,120,600,Cash,Cuttack,2
622,2022-07-24,19:41:00,Icecream,Dessert,4,70,280,Cash,Bhubaneswar,2
623,2020-09-15,12:38:00,Salad,Healthy,2,100,200,Card,Berhampur,4
624,2022-11-29,12:10:00,Salad,Healthy,5,100,500,Online,Berhampur,2
625,2020-06-23,19:40:00,Burger,Fast Food,3,350,1050,Online,Bhubaneswar,3
626,2024-03-25,13:21:00,Coke,Beverage,4,50,200,Card,Berhampur,3
627,2024-12-10,10:51:00,Sandwich,Fast Food,5,150,750,Online,Berhampur,5
628,2020-01-29,19:43:00,Sandwich,Fast Food,3,150,450,Cash,Bhubaneswar,2
629,2024-02-13,21:52:00,Burger,Fast Food,3,350,1050,Card,Berhampur,5
630,2020-07-08,20:56:00,Salad,Healthy,1,100,100,Cash,Bhubaneswar,3
631,2024-09-01,17:40:00,Icecream,Dessert,1,70,70,Cash,Bhubaneswar,1
632,2021-02-19,19:45:00,Pizza,Fast Food,3,120,360,Card,Cuttack,4
633,2023-01-30,18:13:00,Sandwich,Fast Food,4,150,600,Online,Bhubaneswar,5
634,2023-09-27,16:07:00,Pasta,Italian,5,250,1250,Card,Bhubaneswar,5
635,2020-04-14,10:41:00,Salad,Healthy,5,100,500,Online,Bhubaneswar,2
636,2023-12-10,14:52:00,Sandwich,Fast Food,2,150,300,Cash,Cuttack,3
637,2020-04-06,16:49:00,Coke,Beverage,3,50,150,Cash,Berhampur,5
638,2022-02-08,12:34:00,Coke,Beverage,2,50,100,Card,Cuttack,5
639,2022-11-30,10:45:00,Fries,Fast Food,1,80,80,Card,Cuttack,4
